yez _VERB_,1196
your_PRON butt_NOUN,8067
your tribe_NOUN,3381
your_PRON face,135287
your breasts_NOUN,11314
you_PRON _NUM_,350277
you_PRON sink,1510
your_PRON bike_NOUN,6263
you earlier_ADV,9224
youth movement_NOUN,3740
you_PRON joining,1240
your_PRON figure_NOUN,2574
you win_VERB,20539
young leader,1787
your liver,3942
your draft,1822
you outside_ADP,3093
you than,28332
you process_VERB,1852
your silence_NOUN,3849
your_PRON worries,5009
young heir_NOUN,1344
your_PRON reminder,1185
your_PRON fabric,1175
your_PRON GP_NOUN,1698
your_PRON bag_NOUN,11693
younger _VERB_,8058
your_PRON respects_NOUN,1738
your now_ADV,1284
your_PRON situation,23508
you dear_ADJ,1444
your emergency,2862
your_PRON experience,28438
you rule,1751
youth worker_NOUN,1536
your_PRON bags,5977
younger boys,2937
your_PRON [,2575
you_PRON remembered,4773
you_PRON bring_VERB,65041
youngest_ADJ is_VERB,1239
your_PRON repertoire,1150
your_PRON forces_NOUN,1668
you_PRON 've,1010761
your_ADJ _._,29013
young_ADJ journalist,1357
you join_VERB,17822
you_PRON cause,4080
your idols,1423
you_PRON factor,1113
your_PRON days,13474
youth_NOUN that,6562
your writings,1035
you_PRON bring,65041
you_PRON taste_VERB,6303
your_PRON preference,3435
your_PRON step,5439
yourselves_PRON up,1117
you ignore_VERB,5380
you_PRON becoming_VERB,1480
your_PRON running,2169
your_PRON coaching_NOUN,1253
young_ADJ mistress_NOUN,9825
you meant,17928
your_PRON intellect_NOUN,2405
you_PRON [,10206
your_PRON assistance_NOUN,9073
your_PRON knife_NOUN,4928
your_PRON buddies,1677
your manager_NOUN,5791
your_PRON Soul,1395
your virtues,1208
you_PRON fear_VERB,13678
your pets,2123
you presented_VERB,1297
you destroyed,2178
you_PRON prefer,53126
your_PRON central_ADJ,1222
you_PRON twist_VERB,1332
your fabric,1175
your_PRON details,1351
your_PRON character,19746
yours --,2662
you accompany,3784
young stranger,1971
you sending,1442
you_PRON study,10576
you_PRON shine,2009
your reason,6551
your Higher_ADJ,1044
your_PRON visit_NOUN,15703
yourselves on_ADP,1064
your cost_NOUN,2095
yourself being_VERB,1981
your_PRON birds,1302
you_PRON saw,97985
your opening_NOUN,2086
your_PRON singing_NOUN,1835
your_PRON oven_NOUN,4770
your_PRON God,68723
you_PRON test,4223
you_PRON carry,20641
your medication_NOUN,1877
you_PRON imagined_VERB,3360
young face,8317
yourself be_VERB,5911
yours_PRON would,1667
you_PRON frankly,2532
you_PRON referring,2743
your children_NOUN,85911
your church_NOUN,13444
you experiencing,1110
your_PRON defense,2519
you_PRON surround_VERB,1336
youth_NOUN who_PRON,21644
your_PRON dad,68903
young_ADJ preacher_NOUN,1007
you_PRON give,163198
youngsters are_VERB,1638
you_PRON because_ADP,54544
your_PRON inquiries_NOUN,1058
young_ADJ Lord,1852
your_PRON houses_NOUN,3195
you_PRON clean,7293
you anyway_ADV,10234
your excellency,6418
you challenge_VERB,1662
your_PRON presence,32956
your allegiance_NOUN,1285
you_PRON writing_VERB,3423
you_PRON planted,1350
you defeat,2031
younger_ADJ .,35197
young_ADJ gay_ADJ,1186
you one,58954
you_PRON waiting,21200
you_PRON profess_VERB,1629
your rule,1986
you_PRON devote_VERB,1311
your crops_NOUN,1390
you_PRON cease_VERB,2021
you across_ADP,4428
younger contemporary,1058
your model_NOUN,8281
younger_ADJ to,1393
you hand,6320
you fought_VERB,4409
young ...,2527
you return_VERB,28343
your_PRON Dad_NOUN,3031
you_PRON lucky,1442
you rob_VERB,1408
your heartbeat,1962
you studying_VERB,1396
you_PRON sew_VERB,1077
your_PRON enemies_NOUN,24867
you_PRON especially_ADV,2129
youngest in_ADP,2423
you successfully,1617
your_PRON apology_NOUN,2805
your gown_NOUN,1922
you're_ADJ _DET_,2683
your players,2946
yuan_NOUN _._,27120
young maiden_NOUN,3040
yuan_NOUN _VERB_,3410
yourself in.,2135
your_PRON record,3438
your taxable,1509
yourself_PRON until_ADP,1486
you discovered,6767
you exit,2358
you_PRON charge,4167
your lord,3558
you spread_VERB,3075
your_PRON conscious,5690
your conscience_NOUN,11063
your garage_NOUN,1734
your_PRON Instant,1212
you_PRON Lord,2876
your sights_NOUN,1926
you_PRON dealt_VERB,1720
you reside_VERB,1193
yourself time_NOUN,3280
you_PRON harder,1432
you_PRON quickly_ADV,5959
yourselves that_ADP,1249
your remarks,1878
your domestic,1107
your_PRON tears,6813
you stood_VERB,7845
young creatures_NOUN,1106
your_PRON handkerchief,1230
your_PRON food_NOUN,24511
you she,15218
your_PRON pace_NOUN,2325
your pay,3680
you working_VERB,11768
younger person,1595
young_ADJ Master_NOUN,1692
you_PRON park,1623
your_PRON burdens,1361
you five,6513
you surrender,2823
you genuinely_ADV,1850
your toes,13491
your_PRON nonsense,2166
your clean_ADJ,1037
your_PRON guilt,3669
young farmers_NOUN,1144
your sentiments,1599
you define,11282
your_PRON memory,22464
you appeared,2752
your due,2282
your attacker_NOUN,1356
you joined,3975
your burdens_NOUN,1359
you familiar_ADJ,4251
young citizens,1039
your outside,1269
your liking,7365
you execute,2458
your_ADJ ',1024
your ladyship,8728
your_PRON morals_NOUN,1043
you_PRON having_VERB,16630
you stroll,1080
your_PRON righteousness_NOUN,2890
your_PRON thigh_NOUN,3423
your brother,129324
you seriously_ADV,8736
your_PRON preference_NOUN,3435
you_PRON outside_ADV,4356
you structure_VERB,1011
your oven,5176
you_PRON teaching_VERB,1108
youths_NOUN _ADP_,17100
your_PRON prime,1236
your_PRON fish_NOUN,4032
your_PRON help_NOUN,75241
you such_ADJ,2339
your_PRON black_ADJ,3753
yourselves _NOUN_,4344
young students_NOUN,7283
your_PRON downfall_NOUN,1029
you_PRON when,132660
yourself feeling_VERB,1039
you_PRON share,20438
you_PRON fish,1164
your_PRON looks_NOUN,4752
your_PRON product,25647
your_PRON cash_NOUN,3692
your_PRON fingernails,1366
your_PRON sleeves,2134
yourself_PRON there_ADV,1613
you whenever,3422
you selling_VERB,1715
your competitor,1451
yourself_PRON enough_ADV,1028
your romantic,1452
you bless_VERB,1594
your youngest_ADJ,1196
your_PRON grill_NOUN,1034
you_PRON referred,1106
your digestive_ADJ,2221
you acquainted_VERB,2431
you fancy,10840
you true_ADJ,1438
your successes,1976
your_PRON stage,1117
young African_ADJ,3878
you step,14871
you instantly_ADV,1932
your share_NOUN,8274
yours_PRON :_.,1782
your_PRON excellent_ADJ,2562
you acted_VERB,4159
yonder_NOUN in_ADP,1954
your_PRON assigned_VERB,1081
your_PRON teammates_NOUN,3146
your diet,14151
your disposal,10715
you rely,4063
your goal_NOUN,29652
your tents_NOUN,1353
your cheek_NOUN,5011
your_PRON hand_NOUN,144722
you filthy,1233
your sphere_NOUN,1025
you waste,3499
yourself _PRON_,27024
your aquarium_NOUN,2115
your_PRON present_ADJ,15174
your memory_NOUN,22464
young_ADJ adults_NOUN,67051
you information_NOUN,2555
you_PRON information_NOUN,2553
your_PRON pastor,1813
your perceptions,1880
you In,1427
your cool_NOUN,1117
your_PRON primary,8084
young_ADJ poet_NOUN,3440
youth had,9551
your_PRON topic,6811
your superiors_NOUN,2950
your attitude_NOUN,13267
you upload,1024
your experiments,1121
you mount,1003
your_PRON righteous_ADJ,1062
your_PRON pantry_NOUN,1750
you whose,1441
you should,751511
yummy ._.,2063
your_PRON recommendation,1765
you hate,27954
yourself but_CONJ,2679
you_PRON recall,14786
your vital,1163
you know,2227414
you anyway,10234
yourselves_PRON in_ADP,5367
your arm_NOUN,29594
yuan_NOUN _ADP_,12436
you pulled_VERB,6436
your determination,2694
you fucking,14792
yourself one_NUM,1562
your adventures_NOUN,2339
your_PRON investigation_NOUN,5179
you make_VERB,232143
young_ADJ married_ADJ,2803
your vocabulary,2897
your_PRON documents_NOUN,2121
you_PRON scream_VERB,5510
your capital,2295
you_PRON hang_VERB,7280
you fixed_VERB,1980
you The_DET,3189
your statement_NOUN,6652
yourself_PRON 1,1918
your will_VERB,2532
you_PRON figured,4433
you_PRON taught,6495
you_PRON staying_VERB,10638
you_PRON establish_VERB,4100
you whatever_DET,5016
your_PRON wireless,1009
you_PRON break,18209
your evaluation,2528
you_PRON lock,3410
you_PRON forever,12589
your direct_ADJ,3082
your stand,2019
your_PRON subjects,3222
your I,1359
you travel,12390
your_PRON mirror_NOUN,1482
you_PRON dare,66135
yourself_PRON against_ADP,4643
you next_ADV,4908
your cabin_NOUN,4187
your_PRON fourth,1090
you from,217807
your novel_NOUN,2147
your_PRON band,2015
you_PRON train_VERB,5207
you_PRON actively_ADV,1505
you searched_VERB,1395
your_PRON nervous,2683
your position,30834
your_PRON community_NOUN,18898
you design_VERB,4916
your say_NOUN,1295
young_ADJ Muslim,1721
your mood,10012
your_PRON judgement,2897
you_PRON alive,12157
your standing_NOUN,1533
young officers,5057
you arrived,14536
your _PRON_,14372
yourself_PRON and,97102
your_PRON direction_NOUN,4799
you approach_VERB,15294
you_PRON repeatedly,1467
your fortunes_NOUN,1352
you_PRON look_VERB,222904
youngest age,1205
your_PRON empire,1088
your dick_NOUN,8391
your competitors,6247
your_PRON guests,8858
your_PRON conscience,11063
your employer,12475
your voices_NOUN,2322
you giving_VERB,6390
you_PRON note_VERB,5388
you_PRON infer,1057
yoked_VERB _ADP_,1400
you making,13425
you_PRON human,1258
young_ADJ Duke,1356
you're_ADJ not_ADV,1918
you_PRON generate_VERB,2641
young_ADJ (,6975
your_PRON mamma_NOUN,2186
your aura_NOUN,2897
you_PRON beat_VERB,9193
your_PRON stick,1566
you_PRON settle,4905
your_PRON case_NOUN,32476
you posted,3044
your_PRON stars,1008
your salary,5935
you several,3123
your_PRON particular_ADJ,8636
you in._ADP,9198
you_PRON complain_VERB,3518
yourself in,93739
your Internet_NOUN,1538
your Heavenly_NOUN,1192
your videos_NOUN,2196
your_PRON satisfaction_NOUN,3059
your gracious,1703
you_PRON regularly_ADV,3211
your_PRON knife,4928
your_PRON outfit,2307
you_PRON cross,10546
young couples,4083
your God_NOUN,68723
yourself for_ADP,29558
you state_VERB,2825
young horse_NOUN,2310
you threatened,1730
your_PRON investments_NOUN,3051
you_PRON answered_VERB,7899
you_PRON on_PRT,1090
your vision,17512
your_PRON aims,1112
you_PRON thank_VERB,3472
you_PRON wasting_VERB,1678
young_ADJ African_ADJ,3878
your look,1951
your_PRON suggestion_NOUN,3957
your_PRON bed,30244
you painted_VERB,1014
your_PRON stand,2018
you inherited,1364
your_PRON frustration_NOUN,1711
your rival,1448
yonder_ADJ ,_.,1051
young_ADJ ?,7885
you_PRON staring_VERB,4308
your_PRON conduct,6977
your_PRON ideal,7088
young_ADJ entrepreneurs,1840
your_PRON insulin,1242
your fingernails,1366
you_PRON would_VERB,913536
your witness_NOUN,1681
younger people,12795
youth he_PRON,5077
you set,45744
young_ADJ one_NUM,7121
you build,19664
you tie_VERB,2848
your_PRON '_NOUN,1230
you did,629620
your campaign_NOUN,4826
your_PRON comfort,11470
young _PRON_,14909
your Raspberry,1117
your freedom,9418
your well,6801
you unless,4685
you_PRON served_VERB,2220
you_PRON scroll,1036
you_PRON added,3666
you stole_VERB,7388
your_PRON $,1454
your rooms_NOUN,6011
you confident_ADJ,1654
your handwriting,1853
you study,10583
your digital_ADJ,4021
your ritual,1429
your county,1423
yonder !,1251
you_PRON comprehend_VERB,1972
your and,5732
your content_NOUN,9357
your purposes_NOUN,2138
young_ADJ princess,2272
you fucked,2754
you_PRON fighting,2812
your permanent_ADJ,1011
your habit_NOUN,2168
your exit_NOUN,1093
you_PRON ruin,1954
young tree_NOUN,1928
your creative,6281
your_PRON praise,4675
your nursing,1289
younger sons,3491
you solved_VERB,1040
you_PRON arrived,14535
your vanity,1235
your loving,5383
your charge_NOUN,3685
your gods,2451
young daughter,8857
your intended,6952
your control_NOUN,11168
your_PRON punishment_NOUN,4450
you_PRON astray,1931
you occasionally,1300
you regard,3672
your livestock,1419
you through,62729
your_PRON condition,7660
your comments_NOUN,4978
your stakeholders_NOUN,1744
your_PRON fields,2190
your quarters,2952
yourself_PRON can_VERB,2269
you secretly_ADV,2141
you_PRON value,10542
you_PRON shed,1429
you_PRON stood,7845
you saying,62184
your_PRON pills,1026
yourselves !_.,3511
your club_NOUN,3112
you recite_VERB,1496
your journey,29649
you_PRON told,85595
you rate,3404
you vote_VERB,2842
your_PRON wits,4700
your essay_NOUN,8437
you our,7975
your_PRON cool_NOUN,1117
your roots_NOUN,2403
your brow,2620
your_PRON device_NOUN,8528
your_PRON golden,1859
your photos_NOUN,4860
you rascal_NOUN,1866
your_PRON foster_ADJ,1814
your_PRON independence,1592
your area,16161
you_PRON beside,1354
your measurements_NOUN,1284
you_PRON remembered_VERB,4773
your_PRON staff_NOUN,13486
you_PRON hidden_VERB,1055
you_PRON thinking,53453
you_PRON 's_VERB,1646
you_PRON touched,3854
your virginity,2102
your_PRON ship,10055
your personality_NOUN,11249
you fall_VERB,27472
you looking,50976
your programming,1129
your_PRON planet_NOUN,3337
yolk _NUM_,1172
young infant,1134
you opened_VERB,6066
young_ADJ are_VERB,5879
you_PRON enter_VERB,33936
you hiding_VERB,5949
your poison,1710
your revision_NOUN,1443
your building,3877
you_PRON in._ADV,4971
you_PRON &,2152
yolks_VERB _NUM_,1761
you_PRON scared,10526
your paths,1987
your_PRON temper,7561
yours_PRON does,1412
your jurisdiction_NOUN,2393
you_PRON understand,203004
your eminence,1201
you thinking_VERB,53451
yours_PRON that,2815
your nostrils,2285
your approbation_NOUN,1005
you before,78027
young preacher_NOUN,1007
your_PRON encouragement_NOUN,2028
young lion_NOUN,2447
you jump_VERB,7561
young he_PRON,2355
you_PRON commit_VERB,6578
young stars_NOUN,1157
your indulgence_NOUN,1305
your jaw_NOUN,3605
you_PRON venture_VERB,1039
your_PRON departure_NOUN,4796
you_PRON studying,1396
young boy,39853
your_PRON earthly,1792
your_PRON extended,1128
your favor,8559
you_PRON throw,14205
you another,21216
your portion_NOUN,1859
your retirement,5175
you_PRON among,4018
you_PRON read_VERB,112705
your_PRON art_NOUN,6016
you performed,2155
your_PRON coaching,1253
you_PRON generally_ADV,3904
youth_NOUN as_ADV,1366
your grandchildren_NOUN,2679
you_PRON indeed,3293
young _DET_,8395
yourself where_ADV,1325
you click,12232
your identity,16933
your_PRON Facebook,3405
you_PRON only_ADV,78288
you formed_VERB,1272
your immune,4541
you I_PRON,137815
young Chinese,3015
you_PRON bathe,1051
your_PRON GP,1698
you use_VERB,161341
your Mother,2275
your prisoner,2408
your peers,6954
your_PRON second_ADJ,11917
you_PRON acquainted_VERB,2431
your Honour_NOUN,2194
younger_ADJ officers_NOUN,1097
your friendship_NOUN,11464
your _._,86121
your Internet,1538
yourselves ?,3474
your_PRON slaves,2076
yuan )_.,1794
your_PRON strategic,1345
your_PRON love,57080
your walk,5425
your sad,1257
your_PRON bicycle_NOUN,1069
your productivity,2038
your_PRON labour,1481
your photograph_NOUN,1202
your_PRON ._.,1288
your_PRON sacred,3013
you_PRON rightly,1159
young disciples_NOUN,1448
you_PRON speak_VERB,74771
you_PRON locked,2733
you_PRON via_ADP,1173
your listeners_NOUN,2320
you_PRON lock_VERB,3410
you thirty,1220
your_PRON poor,12980
your_PRON weaknesses_NOUN,3835
youth population_NOUN,1601
your inner,27318
yourself killed,3100
your_PRON vehicle_NOUN,8290
your_PRON Lord,7763
your_PRON questions_NOUN,20372
your displeasure_NOUN,1170
your_PRON desk_NOUN,14037
your shopping,2577
your_PRON tank_NOUN,1773
your_PRON _X_,10875
you_PRON exercise,4108
young_ADJ leaves_NOUN,4202
your_PRON explanation_NOUN,3612
younger_ADJ boy_NOUN,2597
your_PRON reasons_NOUN,7034
yourself better_ADV,1554
your_PRON authentic,2240
yoke _CONJ_,2720
younger_ADJ one_NUM,6338
you carried,3681
your visits_NOUN,1676
you_PRON grow,25244
your_PRON trading_NOUN,2234
you son_NOUN,4249
you_PRON hid_VERB,2596
your sweetheart_NOUN,2094
your yard_NOUN,3620
your_PRON backside_NOUN,1333
you consciously,1720
young_ADJ --,4506
you_PRON following_VERB,4444
you soon,31598
youth_NOUN she,1270
young doctor_NOUN,6887
your prospects_NOUN,3002
you_PRON complete_VERB,7384
your future_ADJ,19022
you_PRON recognize_VERB,20938
you expecting_VERB,5297
your_PRON early_ADJ,4743
you otherwise,4390
you allow,25220
you crazy,18693
your_PRON six,1910
ys _X_,2202
your degree,3515
you_PRON subscribe,1215
your_PRON escort_NOUN,1349
your possessions_NOUN,3377
your_PRON image_NOUN,10525
your_PRON focus_NOUN,14004
your result_NOUN,2252
your thumbs_NOUN,2514
you close_VERB,10308
you_PRON repent,1885
you_PRON considering,1049
young_ADJ Princess,1116
your complaints_NOUN,1156
your priority,2304
you_PRON s'pose_VERB,1052
you'll _ADV_,1137
you realised_VERB,1314
your_PRON debts,3394
you tune_VERB,1009
your_PRON connections,1924
young wife_NOUN,18944
you dying,1227
your_PRON stuff,13467
you_PRON energy,1047
you_PRON proceed_VERB,5817
your feet,91691
your thigh,3423
young virgin_NOUN,1045
your_PRON profession,6008
your_PRON Grace,8356
you_PRON dared,2481
your_PRON brush,1753
yourselves_PRON ,,23925
your_PRON clinic,1460
your_PRON fantasy,1781
your_PRON eye_NOUN,27908
your fortunes,1353
young as,23654
you_PRON mention,17157
you recognized_VERB,1886
your_PRON studies_NOUN,8617
your_PRON sister,103076
young_ADJ engineer_NOUN,1912
your bravery_NOUN,1770
you_PRON beg_VERB,4127
your reference,3494
you before_ADP,42656
you next_ADP,1059
you_PRON pretty_ADV,4527
yourself_PRON go,2235
your inquiries,1058
your right,62344
you pressed,1122
you_PRON admitted_VERB,1260
younger_ADJ man,26023
your hours,1659
your_PRON video_NOUN,6050
yours_PRON alone_ADV,1845
your_PRON monitor,1005
younger sons_NOUN,3491
your judgement_NOUN,2876
your matter,1056
your cup,3627
you_PRON did_VERB,629589
you_PRON plan,53360
your_PRON cross_NOUN,2283
your_PRON shit_NOUN,6811
your English_ADJ,2743
your fingerprints_NOUN,1522
your_PRON universe_NOUN,1085
your predecessor,1292
you_PRON realise_VERB,11957
your debts,3403
you_PRON freely,1224
you_PRON acknowledge_VERB,3980
you rub_VERB,2697
your behalf_NOUN,12778
you '_PRON,25637
you separate,2086
your_PRON sin_NOUN,6646
you suffered,3304
young_ADJ composer_NOUN,1270
your aspirations_NOUN,1362
you by_ADP,81446
you_PRON downstairs_ADV,3232
young_ADJ artists,3593
you_PRON warning,1004
your failures_NOUN,1854
yuan_NOUN in_ADP,4217
you_PRON aside,1258
youthful beauty,1148
your muscle_NOUN,1873
your_PRON satisfaction,3059
you DO,1221
you_PRON accusing_VERB,1483
young_ADJ healthy_ADJ,1051
you concentrate,2339
your_PRON kitchen,9905
you worship_NOUN,2012
you drink,20594
your want,1030
yourselves the,1320
your intake,1830
your predecessor_NOUN,1292
you differently_ADV,1690
yuan (,2463
you exhale,3848
your_PRON collection,3484
your_PRON honest_ADJ,2028
you_PRON aim_VERB,3004
young_ADJ teachers,1305
your_PRON exercise,2751
you_PRON beg,4127
your heart,242408
you_PRON privately_ADV,1582
you_PRON throwing,1044
young_ADJ _DET_,8238
your_PRON browser,5637
your strong_ADJ,4808
you everywhere_ADV,5220
your objective,3373
your unconscious_ADJ,1736
your_PRON keeping_NOUN,1250
you ....,15263
your food,24513
your_PRON war,1785
you_PRON actually,54090
your_PRON camera_NOUN,11029
your_PRON your,5441
you heading_VERB,2271
your reactions_NOUN,3015
your_PRON acquaintance_NOUN,8867
yours_PRON have,1151
your path,15510
your_PRON first_ADJ,97314
you_PRON physically,2445
your event,2281
your generous_ADJ,3038
you grieve,1117
your dough_NOUN,1609
your grain,1285
your_PRON special,6208
you_PRON asked,51427
your logic_NOUN,2075
young_ADJ chief,2263
you_PRON letting_VERB,2861
you currently,7013
your creativity_NOUN,4358
you're_ADJ _ADJ_,1916
yourself ._.,397729
your_PRON shoulders_NOUN,25166
you_PRON lost_VERB,27786
your men,25249
your_PRON travel,3908
your desktop,2665
yours to_PRT,16389
your walking,1534
your conversations,2225
your culture,5575
your_PRON wheels_NOUN,1028
yoke is,2379
you_PRON thanks_NOUN,1984
your Bible_NOUN,5057
you far_ADV,4487
your cottage,1523
you slept_VERB,8932
your offspring,3610
your ass_NOUN,48799
your_PRON great,19912
your steadfast,1111
you fifty,1935
your guest,4534
your_PRON DNA_NOUN,3961
your_PRON you,1674
you_PRON fly_VERB,7038
you hide,9206
your promotion,1837
you_PRON protecting,1003
your subordinate,3032
your_PRON slides,1288
you_PRON practically_ADV,1214
your dinner_NOUN,11881
you_PRON fancy,10839
you_PRON fall_VERB,27472
youth a_DET,1715
your Lordships,1386
your_PRON court,2905
you bury_VERB,1781
your basic,4473
your_PRON management,2821
you_PRON stroll_VERB,1080
yourself well,2393
you_PRON laughed_VERB,1615
your attack,2443
your_PRON English_ADJ,2743
you_PRON submit_VERB,4306
your_PRON sister_NOUN,103070
your whereabouts,2632
your_PRON part,28498
your tale_NOUN,1846
your girls_NOUN,3153
your_PRON courses_NOUN,1074
your_PRON involvement_NOUN,2942
you referring,2743
your_PRON kind,21731
you clarify_VERB,1128
youth_NOUN "_.,4673
you_PRON friends,2295
young_ADJ Jewish_ADJ,2397
your regiment,1367
you worse_ADJ,1093
your pretty_ADV,1939
yourself what_PRON,9013
you_PRON achieved,1406
youth ministry,2806
your activities,4479
you_PRON depend_VERB,1607
you_PRON shot_VERB,5121
you_PRON hang,7280
you_PRON launch_VERB,2301
young_ADJ giant,1123
your complaint_NOUN,1674
you_PRON bear,9211
you_PRON play,39211
you_PRON reduce_VERB,3112
you_PRON gonna_VERB,15490
your solar,1067
yourself_PRON more,4719
young age_NOUN,56677
your_PRON bearings,1686
your_PRON sketch,1368
your_PRON underwear,4320
you lied_VERB,6427
you can't_ADJ,1167
your neighbourhood,1163
your name_NOUN,188108
your_PRON mouse_NOUN,3346
your power_NOUN,33089
your houses_NOUN,3195
youngster _ADP_,4532
you seem_VERB,44313
your participation,2299
you_PRON along_ADP,8259
your favourite_NOUN,1784
your virginity_NOUN,2102
you daily,1524
you_PRON responded_VERB,1456
you ascend,1717
your belly,12205
your_PRON man_NOUN,22744
yourself lucky_ADJ,2405
your_PRON hospitality_NOUN,4793
youth have,3878
your_PRON normal_ADJ,6679
your suspicions_NOUN,2983
you_PRON encountered,2490
your pride,6751
your weapon_NOUN,6360
your advice,19580
young creatures,1106
you *,1003
your body,277268
your operation_NOUN,2003
your_PRON conversation,8701
you within_ADP,4495
you interfere_VERB,1493
you _NUM_,350277
yr _X_,4159
you_PRON follow_VERB,35912
your distress,1684
your external_ADJ,1711
your comrades_NOUN,2810
your_PRON rear,2255
your war,1785
you attach_VERB,2316
your strange_ADJ,1031
your_PRON babies,1868
your curiosity,4652
your ice,1749
you_PRON repeat,6547
your beer,2572
your normal,6679
you_PRON kill_VERB,28442
your "_.,27706
you_PRON join_VERB,17822
you_PRON threatened_VERB,1730
your host_NOUN,3853
your_PRON rental,2256
yourself_PRON which_DET,1279
younger_ADJ was_VERB,1079
your_PRON choices,9310
your_PRON stomach,23520
you_PRON investigate_VERB,2053
you stepped_VERB,3574
york :,5580
your acceptance_NOUN,2475
your_PRON juices_NOUN,2335
yolk_NOUN .,2334
your_PRON ill_ADJ,1359
you open_ADJ,1420
you_PRON delivered_VERB,1669
your loss,13294
your_PRON bottle_NOUN,1319
you_PRON (,36264
yonder _ADP_,7141
your_PRON mommy,2922
yr_NOUN of_ADP,3403
your grief,5799
you_PRON stretch,2109
you ok_X,3815
you_PRON nor,10004
you_PRON blush,1688
your_PRON short_ADJ,3119
your golden_ADJ,1859
you means_VERB,1051
your daughter,72128
young_ADJ stars_NOUN,1157
your pulse,2994
your race_NOUN,5926
you buried_VERB,1283
you brush_VERB,1743
you_PRON once_ADV,35501
you_PRON miss_VERB,28295
you strong,3317
your entry,1846
your security,6368
you lick,1968
you assert,1446
you_PRON peace,3863
you_PRON waste,3486
youth at,4426
your proper,1815
your thanks_NOUN,1349
your_PRON explanation,3612
you_PRON gentlemen,5868
your_PRON grave_NOUN,2988
young voice_NOUN,3084
your_PRON pot_NOUN,1731
your language_NOUN,10040
your_PRON IP,1128
you barely_ADV,3192
your gas_NOUN,1381
your_PRON freezer,1522
your gown,1922
your speed,4011
your_PRON bags_NOUN,5977
you totally_ADV,1947
your equipment_NOUN,3550
you_PRON shake,3549
your_PRON responsibility,12263
your seed,4353
your_PRON valuable_ADJ,2439
your_PRON train_NOUN,3797
you_PRON pretending_VERB,2477
your targets,1417
youthful energy,1163
your shirt_NOUN,13219
you alter_VERB,1038
yourself_PRON ..._.,5511
you_PRON stuff_VERB,1245
your damn,6172
you found_VERB,71248
you_PRON skip,2359
young_ADJ patient_NOUN,2418
yourself_PRON something,1375
you empty,1049
your uncles_NOUN,1232
yourself_PRON 1_NUM,1536
youth_NOUN soccer,1115
you_PRON gently_ADV,3180
you_PRON roll,5152
you turning_VERB,1811
your_PRON court_NOUN,2782
your hold,1216
yuta nga_X,1126
you quote,1268
your_PRON assumptions_NOUN,2809
yours_ADJ -,5149
your enemy,18233
you wish,185434
your_PRON trade,3264
you improve,5234
your _NUM_,57422
you pop,1918
your ,,7104
you_PRON gradually,1130
your fathers,11691
you three,19008
yours or,3278
younger I,1286
you remained,1497
you_PRON them_PRON,1533
your_PRON enthusiasm_NOUN,3829
your_PRON still,1277
you_PRON yourself,22711
young female_ADJ,7837
young_ADJ David_NOUN,1131
you_PRON establish,4100
your_PRON song_NOUN,3918
young noble,1885
you_PRON being,39340
young ones,17994
your pet,9920
your classmates_NOUN,4780
your teachers_NOUN,4519
your_PRON mat,1498
your martial_NOUN,1821
your little_ADJ,55858
your_PRON organs_NOUN,1629
your_PRON compassion_NOUN,2585
your guide_NOUN,7347
you_PRON fit_VERB,5476
your life,565395
your juices,2335
your_PRON wants_NOUN,1469
you_PRON doubt,10568
young yet_ADV,1690
you ladies_NOUN,7486
younger_ADJ but,1053
your_PRON corporation,1465
your_PRON top,7479
young_ADJ players_NOUN,3701
your shit,6814
your_PRON companions_NOUN,4142
your attempts,1799
you confident,1654
your uncle,35579
your souls_NOUN,8151
you_PRON fix_VERB,5497
you success,1715
your bonnet_NOUN,1516
you forgotten,15557
your_PRON employee,3758
your power,33094
young gay_ADJ,1186
you_PRON he,25402
younger_ADJ version_NOUN,3000
your investigation,5179
your scores_NOUN,2199
your_PRON now,1406
you claim,10700
you organize,3113
you direct_VERB,2384
you_PRON better_ADV,46902
you_PRON perform,11388
you needs_VERB,1256
your best,102210
your affections,2289
your_PRON therapist,2207
you messing,1326
your debts_NOUN,3403
your rock_NOUN,1154
your_PRON attorney,4431
your lot_NOUN,4647
your big_ADJ,17941
your_PRON departure,4796
your trade,3264
your_PRON aims_NOUN,1112
you My,1380
you_PRON lose_VERB,47276
your money,63138
your_PRON best,102185
yours ?,48339
you blame_VERB,9982
yours_PRON in_ADP,6174
your_PRON singing,1850
young_ADJ women_NOUN,106980
your_PRON description_NOUN,3710
young teen_NOUN,1565
you_PRON miss,28295
you bake_ADJ,1453
you_PRON focused_VERB,2216
your sleeve,4207
your_PRON ship_NOUN,10055
you It_PRON,1243
you justify_VERB,1491
your_PRON twenties,1318
your virtual_ADJ,1598
your surroundings,7143
you_PRON cooked_VERB,1417
you stand_VERB,42087
your next,40142
your_PRON or,1421
your diagnosis_NOUN,1924
your weakness,3335
your outlook_NOUN,1658
yonder_NOUN _ADP_,5424
your_PRON stupidity,1008
your_PRON conclusions_NOUN,3469
you stress_VERB,1018
you dead_ADJ,7770
your prize_NOUN,1389
your_PRON course,10091
youth whose_PRON,1266
you_PRON decide_VERB,64472
you delivered_VERB,1669
your_PRON insights_NOUN,2016
your_PRON medical,6837
you f,2744
your analysis_NOUN,8969
you_PRON cleaned,2230
your window,6809
